id,event,date
799,A,2024-04-18
799,A,2024-05-08
799,A,2024-05-28
799,B,2024-06-17
799,B,2024-07-07
799,D,2024-07-27
800,F,2024-01-30
800,C,2024-02-24
800,C,2024-03-21
800,B,2024-04-16
800,F,2024-05-11
800,D,2024-06-06
800,G,2024-07-02
800,F,2024-07-28
801,G,2024-01-15
801,F,2024-03-15
801,A,2024-05-14
801,E,2024-07-13
802,C,2024-01-27
802,C,2024-02-16
802,F,2024-03-07
802,D,2024-03-27
802,F,2024-04-16
802,B,2024-05-06
802,G,2024-05-26
802,F,2024-06-15
802,B,2024-07-05
802,E,2024-07-25
803,E,2024-01-07
803,G,2024-01-29
803,B,2024-02-21
803,F,2024-03-14
803,B,2024-04-06
803,B,2024-04-28
803,A,2024-05-21
803,B,2024-06-12
803,A,2024-07-05
804,F,2024-01-21
804,A,2024-02-12
804,D,2024-03-06
804,C,2024-03-28
804,D,2024-04-20
804,B,2024-05-12
804,E,2024-06-04
804,D,2024-06-26
804,E,2024-07-19
805,C,2024-01-13
805,F,2024-02-07
805,G,2024-03-04
805,E,2024-03-30
805,G,2024-04-24
805,E,2024-05-20
805,C,2024-06-15
805,D,2024-07-11
806,A,2024-01-05
806,E,2024-04-04
806,B,2024-07-03
807,G,2024-01-06
807,C,2024-01-31
807,D,2024-02-26
807,E,2024-03-23
807,G,2024-04-17
807,F,2024-05-13
807,D,2024-06-08
807,D,2024-07-04
808,C,2024-01-18
808,A,2024-03-18
808,B,2024-05-17
808,C,2024-07-16
809,A,2024-01-05
809,F,2024-01-25
809,E,2024-02-14
809,B,2024-03-05
809,F,2024-03-25
809,C,2024-04-14
809,F,2024-05-04
809,D,2024-05-24
809,D,2024-06-13
809,B,2024-07-03
810,B,2024-01-20
810,F,2024-02-14
810,E,2024-03-11
810,G,2024-04-06
810,G,2024-05-01
810,F,2024-05-27
810,D,2024-06-22
810,C,2024-07-18
811,E,2024-01-20
811,F,2024-03-05
811,D,2024-04-19
811,A,2024-06-03
811,A,2024-07-18
812,B,2024-01-18
812,B,2024-02-09
812,E,2024-03-03
812,G,2024-03-25
812,G,2024-04-17
812,C,2024-05-09
812,B,2024-06-01
812,F,2024-06-23
812,C,2024-07-16
813,B,2024-01-12
813,A,2024-02-06
813,E,2024-03-03
813,D,2024-03-29
813,C,2024-04-23
813,B,2024-05-19
813,B,2024-06-14
813,G,2024-07-10
814,F,2024-01-25
814,F,2024-02-19
814,A,2024-03-16
814,C,2024-04-11
814,F,2024-05-06
814,C,2024-06-01
814,C,2024-06-27
814,E,2024-07-23
815,A,2024-01-31
815,B,2024-02-25
815,G,2024-03-22
815,B,2024-04-17
815,E,2024-05-12
815,G,2024-06-07
815,C,2024-07-03
815,F,2024-07-29
816,E,2024-01-28
816,F,2024-04-27
816,F,2024-07-26
817,C,2024-01-08
817,B,2024-04-07
817,G,2024-07-06
818,E,2024-01-25
818,C,2024-02-14
818,A,2024-03-05
818,A,2024-03-25
818,E,2024-04-14
818,A,2024-05-04
818,E,2024-05-24
818,A,2024-06-13
818,D,2024-07-03
818,D,2024-07-23
819,D,2024-01-05
819,B,2024-01-25
819,E,2024-02-14
819,C,2024-03-05
819,G,2024-03-25
819,E,2024-04-14
819,C,2024-05-04
819,E,2024-05-24
819,G,2024-06-13
819,B,2024-07-03
820,F,2024-01-01
820,G,2024-02-15
820,D,2024-03-31
820,B,2024-05-15
820,G,2024-06-29
821,A,2024-01-10
821,C,2024-02-09
821,C,2024-03-10
821,F,2024-04-09
821,D,2024-05-09
821,E,2024-06-08
821,D,2024-07-08
822,A,2024-01-25
822,G,2024-02-16
822,D,2024-03-10
822,D,2024-04-01
822,B,2024-04-24
822,C,2024-05-16
822,C,2024-06-08
822,C,2024-06-30
822,G,2024-07-23
823,F,2024-01-30
823,F,2024-03-30
823,A,2024-05-29
823,G,2024-07-28
824,C,2024-01-06
824,F,2024-02-20
824,A,2024-04-05
824,G,2024-05-20
824,E,2024-07-04
825,D,2024-01-23
825,F,2024-03-23
825,A,2024-05-22
825,A,2024-07-21
826,G,2024-01-20
826,G,2024-02-19
826,C,2024-03-20
826,F,2024-04-19
826,E,2024-05-19
826,D,2024-06-18
826,C,2024-07-18
827,C,2024-01-02
827,C,2024-02-07
827,G,2024-03-14
827,F,2024-04-19
827,G,2024-05-25
827,D,2024-06-30
828,E,2024-01-29
828,F,2024-02-23
828,C,2024-03-20
828,G,2024-04-15
828,G,2024-05-10
828,B,2024-06-05
828,E,2024-07-01
828,C,2024-07-27
829,C,2024-01-09
829,D,2024-02-23
829,F,2024-04-08
829,D,2024-05-23
829,A,2024-07-07
830,A,2024-01-14
830,C,2024-02-13
830,B,2024-03-14
830,F,2024-04-13
830,D,2024-05-13
830,F,2024-06-12
830,A,2024-07-12
831,A,2024-01-01
831,E,2024-03-01
831,C,2024-04-30
831,C,2024-06-29
832,C,2024-01-10
832,E,2024-02-04
832,E,2024-03-01
832,G,2024-03-27
832,F,2024-04-21
832,B,2024-05-17
832,B,2024-06-12
832,D,2024-07-08
833,C,2024-01-18
833,B,2024-02-09
833,F,2024-03-03
833,B,2024-03-25
833,F,2024-04-17
833,F,2024-05-09
833,F,2024-06-01
833,C,2024-06-23
833,B,2024-07-16
834,B,2024-01-16
834,A,2024-02-07
834,A,2024-03-01
834,F,2024-03-23
834,C,2024-04-15
834,F,2024-05-07
834,G,2024-05-30
834,A,2024-06-21
834,E,2024-07-14
835,D,2024-01-04
835,D,2024-01-29
835,E,2024-02-24
835,A,2024-03-21
835,A,2024-04-15
835,E,2024-05-11
835,A,2024-06-06
835,D,2024-07-02
836,B,2024-01-30
836,A,2024-03-06
836,F,2024-04-11
836,G,2024-05-17
836,G,2024-06-22
836,C,2024-07-28
837,A,2024-01-15
837,G,2024-02-29
837,F,2024-04-14
837,F,2024-05-29
837,C,2024-07-13
838,D,2024-01-01
838,F,2024-03-01
838,F,2024-04-30
838,C,2024-06-29
839,E,2024-01-04
839,C,2024-01-24
839,D,2024-02-13
839,A,2024-03-04
839,E,2024-03-24
839,E,2024-04-13
839,F,2024-05-03
839,A,2024-05-23
839,A,2024-06-12
839,E,2024-07-02
840,G,2024-01-02
840,D,2024-03-02
840,E,2024-05-01
840,E,2024-06-30
841,C,2024-01-27
841,G,2024-04-26
841,E,2024-07-25
842,E,2024-01-26
842,C,2024-04-25
842,A,2024-07-24
843,A,2024-01-06
843,E,2024-02-11
843,G,2024-03-18
843,D,2024-04-23
843,E,2024-05-29
843,F,2024-07-04
844,B,2024-01-29
844,C,2024-02-23
844,B,2024-03-20
844,D,2024-04-15
844,F,2024-05-10
844,G,2024-06-05
844,D,2024-07-01
844,E,2024-07-27
845,F,2024-01-14
845,E,2024-03-14
845,E,2024-05-13
845,F,2024-07-12
846,D,2024-01-30
846,C,2024-03-06
846,G,2024-04-11
846,G,2024-05-17
846,E,2024-06-22
846,B,2024-07-28
847,C,2024-01-25
847,C,2024-03-10
847,C,2024-04-24
847,B,2024-06-08
847,G,2024-07-23
848,B,2024-01-28
848,E,2024-04-27
848,E,2024-07-26
849,B,2024-01-01
849,E,2024-02-06
849,B,2024-03-13
849,C,2024-04-18
849,D,2024-05-24
849,E,2024-06-29
850,B,2024-01-13
850,F,2024-04-12
850,A,2024-07-11
851,G,2024-01-04
851,F,2024-02-03
851,F,2024-03-04
851,G,2024-04-03
851,A,2024-05-03
851,F,2024-06-02
851,B,2024-07-02
852,B,2024-01-06
852,F,2024-01-28
852,F,2024-02-20
852,D,2024-03-13
852,E,2024-04-05
852,E,2024-04-27
852,D,2024-05-20
852,F,2024-06-11
852,F,2024-07-04
853,E,2024-01-05
853,A,2024-04-04
853,B,2024-07-03
854,D,2024-01-05
854,D,2024-01-27
854,C,2024-02-19
854,D,2024-03-12
854,G,2024-04-04
854,D,2024-04-26
854,A,2024-05-19
854,B,2024-06-10
854,G,2024-07-03
855,B,2024-01-06
855,C,2024-03-06
855,G,2024-05-05
855,D,2024-07-04
856,G,2024-01-23
856,C,2024-02-12
856,G,2024-03-03
856,A,2024-03-23
856,A,2024-04-12
856,C,2024-05-02
856,D,2024-05-22
856,F,2024-06-11
856,A,2024-07-01
856,G,2024-07-21
857,A,2024-01-22
857,G,2024-03-07
857,B,2024-04-21
857,E,2024-06-05
857,G,2024-07-20
858,B,2024-01-09
858,E,2024-03-09
858,A,2024-05-08
858,C,2024-07-07
859,C,2024-01-22
859,F,2024-02-11
859,E,2024-03-02
859,C,2024-03-22
859,F,2024-04-11
859,B,2024-05-01
859,B,2024-05-21
859,C,2024-06-10
859,A,2024-06-30
859,G,2024-07-20
860,A,2024-01-15
860,G,2024-03-15
860,D,2024-05-14
860,E,2024-07-13
861,E,2024-01-07
861,E,2024-01-27
861,A,2024-02-16
861,A,2024-03-07
861,A,2024-03-27
861,B,2024-04-16
861,B,2024-05-06
861,D,2024-05-26
861,F,2024-06-15
861,B,2024-07-05
862,B,2024-01-14
862,E,2024-02-03
862,B,2024-02-23
862,E,2024-03-14
862,G,2024-04-03
862,E,2024-04-23
862,G,2024-05-13
862,D,2024-06-02
862,E,2024-06-22
862,B,2024-07-12
863,E,2024-01-01
863,G,2024-02-06
863,A,2024-03-13
863,E,2024-04-18
863,D,2024-05-24
863,B,2024-06-29
864,F,2024-01-09
864,C,2024-02-03
864,B,2024-02-29
864,A,2024-03-26
864,E,2024-04-20
864,G,2024-05-16
864,B,2024-06-11
864,B,2024-07-07
865,E,2024-01-07
865,A,2024-02-21
865,C,2024-04-06
865,B,2024-05-21
865,A,2024-07-05
866,A,2024-01-12
866,A,2024-02-01
866,E,2024-02-21
866,B,2024-03-12
866,B,2024-04-01
866,C,2024-04-21
866,A,2024-05-11
866,G,2024-05-31
866,B,2024-06-20
866,D,2024-07-10
867,E,2024-01-31
867,D,2024-03-07
867,G,2024-04-12
867,E,2024-05-18
867,D,2024-06-23
867,A,2024-07-29
868,E,2024-01-17
868,A,2024-04-16
868,D,2024-07-15
869,B,2024-01-22
869,B,2024-04-21
869,G,2024-07-20
870,B,2024-01-31
870,E,2024-03-01
870,G,2024-03-31
870,E,2024-04-30
870,F,2024-05-30
870,C,2024-06-29
870,F,2024-07-29
871,B,2024-01-18
871,C,2024-02-12
871,D,2024-03-09
871,E,2024-04-04
871,E,2024-04-29
871,F,2024-05-25
871,B,2024-06-20
871,D,2024-07-16
872,C,2024-01-27
872,C,2024-03-27
872,E,2024-05-26
872,C,2024-07-25
873,F,2024-01-07
873,A,2024-02-01
873,A,2024-02-27
873,F,2024-03-24
873,F,2024-04-18
873,F,2024-05-14
873,C,2024-06-09
873,A,2024-07-05
874,G,2024-01-13
874,G,2024-02-04
874,F,2024-02-27
874,B,2024-03-20
874,D,2024-04-12
874,G,2024-05-04
874,G,2024-05-27
874,G,2024-06-18
874,G,2024-07-11
875,F,2024-01-07
875,G,2024-04-06
875,C,2024-07-05
876,G,2024-01-29
876,E,2024-02-23
876,D,2024-03-20
876,B,2024-04-15
876,C,2024-05-10
876,E,2024-06-05
876,A,2024-07-01
876,F,2024-07-27
877,F,2024-01-25
877,G,2024-03-25
877,A,2024-05-24
877,G,2024-07-23
878,C,2024-01-07
878,G,2024-04-06
878,F,2024-07-05
879,G,2024-01-02
879,E,2024-01-22
879,F,2024-02-11
879,B,2024-03-02
879,B,2024-03-22
879,D,2024-04-11
879,E,2024-05-01
879,B,2024-05-21
879,A,2024-06-10
879,G,2024-06-30
880,B,2024-01-05
880,B,2024-02-04
880,E,2024-03-05
880,F,2024-04-04
880,C,2024-05-04
880,D,2024-06-03
880,C,2024-07-03
881,F,2024-01-12
881,F,2024-02-01
881,G,2024-02-21
881,A,2024-03-12
881,B,2024-04-01
881,D,2024-04-21
881,F,2024-05-11
881,F,2024-05-31
881,E,2024-06-20
881,F,2024-07-10
882,A,2024-01-13
882,E,2024-02-18
882,A,2024-03-25
882,F,2024-04-30
882,D,2024-06-05
882,B,2024-07-11
883,G,2024-01-03
883,C,2024-01-28
883,F,2024-02-23
883,A,2024-03-20
883,C,2024-04-14
883,D,2024-05-10
883,G,2024-06-05
883,A,2024-07-01
884,F,2024-01-22
884,C,2024-02-16
884,F,2024-03-13
884,G,2024-04-08
884,G,2024-05-03
884,E,2024-05-29
884,A,2024-06-24
884,D,2024-07-20
885,D,2024-01-10
885,B,2024-03-10
885,F,2024-05-09
885,C,2024-07-08
886,B,2024-01-07
886,C,2024-02-12
886,B,2024-03-19
886,C,2024-04-24
886,F,2024-05-30
886,F,2024-07-05
887,A,2024-01-20
887,B,2024-03-20
887,G,2024-05-19
887,G,2024-07-18
888,A,2024-01-22
888,F,2024-03-22
888,D,2024-05-21
888,A,2024-07-20
889,C,2024-01-30
889,G,2024-03-06
889,G,2024-04-11
889,E,2024-05-17
889,G,2024-06-22
889,A,2024-07-28
890,D,2024-01-22
890,A,2024-03-07
890,G,2024-04-21
890,C,2024-06-05
890,D,2024-07-20
891,G,2024-01-08
891,A,2024-01-28
891,F,2024-02-17
891,A,2024-03-08
891,E,2024-03-28
891,B,2024-04-17
891,F,2024-05-07
891,D,2024-05-27
891,A,2024-06-16
891,A,2024-07-06
892,C,2024-01-22
892,G,2024-03-07
892,B,2024-04-21
892,A,2024-06-05
892,G,2024-07-20
893,A,2024-01-16
893,B,2024-02-15
893,F,2024-03-16
893,C,2024-04-15
893,F,2024-05-15
893,D,2024-06-14
893,A,2024-07-14
894,A,2024-01-13
894,E,2024-04-12
894,E,2024-07-11
895,E,2024-01-27
895,E,2024-02-26
895,B,2024-03-27
895,C,2024-04-26
895,E,2024-05-26
895,G,2024-06-25
895,E,2024-07-25
896,A,2024-01-11
896,B,2024-04-10
896,B,2024-07-09
897,C,2024-01-13
897,A,2024-04-12
897,C,2024-07-11
898,C,2024-01-08
898,B,2024-02-13
898,D,2024-03-20
898,A,2024-04-25
898,C,2024-05-31
898,B,2024-07-06
899,E,2024-01-11
899,D,2024-02-05
899,G,2024-03-02
899,B,2024-03-28
899,G,2024-04-22
899,F,2024-05-18
899,C,2024-06-13
899,E,2024-07-09
900,G,2024-01-25
900,B,2024-02-24
900,A,2024-03-25
900,G,2024-04-24
900,G,2024-05-24
900,F,2024-06-23
900,A,2024-07-23
901,E,2024-01-15
901,B,2024-02-20
901,A,2024-03-27
901,A,2024-05-02
901,D,2024-06-07
901,D,2024-07-13
902,E,2024-01-04
902,E,2024-02-18
902,C,2024-04-03
902,A,2024-05-18
902,E,2024-07-02
903,F,2024-01-26
903,D,2024-02-20
903,A,2024-03-17
903,E,2024-04-12
903,D,2024-05-07
903,D,2024-06-02
903,C,2024-06-28
903,E,2024-07-24
904,C,2024-01-12
904,B,2024-03-12
904,G,2024-05-11
904,D,2024-07-10
905,D,2024-01-11
905,D,2024-02-02
905,C,2024-02-25
905,B,2024-03-18
905,D,2024-04-10
905,E,2024-05-02
905,G,2024-05-25
905,B,2024-06-16
905,E,2024-07-09
906,C,2024-01-15
906,A,2024-02-14
906,D,2024-03-15
906,G,2024-04-14
906,F,2024-05-14
906,C,2024-06-13
906,B,2024-07-13
907,D,2024-01-06
907,E,2024-04-05
907,F,2024-07-04
908,E,2024-01-26
908,A,2024-03-26
908,C,2024-05-25
908,E,2024-07-24
909,F,2024-01-20
909,F,2024-02-14
909,C,2024-03-11
909,G,2024-04-06
909,C,2024-05-01
909,A,2024-05-27
909,B,2024-06-22
909,A,2024-07-18
910,G,2024-01-13
910,F,2024-02-04
910,B,2024-02-27
910,A,2024-03-20
910,G,2024-04-12
910,C,2024-05-04
910,C,2024-05-27
910,D,2024-06-18
910,F,2024-07-11
911,A,2024-01-31
911,G,2024-04-30
911,A,2024-07-29
912,G,2024-01-07
912,D,2024-03-07
912,E,2024-05-06
912,E,2024-07-05
913,G,2024-01-17
913,C,2024-03-02
913,A,2024-04-16
913,B,2024-05-31
913,B,2024-07-15
914,F,2024-01-04
914,D,2024-02-09
914,G,2024-03-16
914,F,2024-04-21
914,E,2024-05-27
914,A,2024-07-02
915,A,2024-01-13
915,B,2024-02-04
915,C,2024-02-27
915,B,2024-03-20
915,F,2024-04-12
915,A,2024-05-04
915,G,2024-05-27
915,D,2024-06-18
915,B,2024-07-11
916,C,2024-01-06
916,G,2024-02-05
916,B,2024-03-06
916,F,2024-04-05
916,A,2024-05-05
916,D,2024-06-04
916,G,2024-07-04
917,E,2024-01-24
917,B,2024-02-15
917,E,2024-03-09
917,D,2024-03-31
917,C,2024-04-23
917,F,2024-05-15
917,A,2024-06-07
917,C,2024-06-29
917,G,2024-07-22
918,D,2024-01-25
918,C,2024-03-10
918,G,2024-04-24
918,F,2024-06-08
918,B,2024-07-23
919,C,2024-01-18
919,A,2024-02-12
919,A,2024-03-09
919,D,2024-04-04
919,A,2024-04-29
919,D,2024-05-25
919,A,2024-06-20
919,B,2024-07-16
920,A,2024-01-25
920,C,2024-03-01
920,B,2024-04-06
920,G,2024-05-12
920,D,2024-06-17
920,F,2024-07-23
921,B,2024-01-24
921,B,2024-02-29
921,E,2024-04-05
921,E,2024-05-11
921,E,2024-06-16
921,D,2024-07-22
922,D,2024-01-17
922,G,2024-03-17
922,D,2024-05-16
922,C,2024-07-15
923,E,2024-01-18
923,C,2024-02-09
923,B,2024-03-03
923,D,2024-03-25
923,C,2024-04-17
923,G,2024-05-09
923,A,2024-06-01
923,E,2024-06-23
923,C,2024-07-16
924,D,2024-01-09
924,C,2024-02-03
924,G,2024-02-29
924,G,2024-03-26
924,E,2024-04-20
924,B,2024-05-16
924,B,2024-06-11
924,F,2024-07-07
925,E,2024-01-21
925,E,2024-02-15
925,C,2024-03-12
925,F,2024-04-07
925,C,2024-05-02
925,D,2024-05-28
925,F,2024-06-23
925,F,2024-07-19
926,F,2024-01-22
926,C,2024-03-07
926,C,2024-04-21
926,B,2024-06-05
926,E,2024-07-20
927,D,2024-01-03
927,B,2024-01-23
927,A,2024-02-12
927,B,2024-03-03
927,D,2024-03-23
927,E,2024-04-12
927,G,2024-05-02
927,E,2024-05-22
927,B,2024-06-11
927,E,2024-07-01
928,F,2024-01-26
928,A,2024-02-15
928,E,2024-03-06
928,B,2024-03-26
928,D,2024-04-15
928,C,2024-05-05
928,E,2024-05-25
928,D,2024-06-14
928,C,2024-07-04
928,C,2024-07-24
929,A,2024-01-18
929,C,2024-02-23
929,C,2024-03-30
929,G,2024-05-05
929,E,2024-06-10
929,G,2024-07-16
930,B,2024-01-23
930,D,2024-02-12
930,F,2024-03-03
930,G,2024-03-23
930,D,2024-04-12
930,B,2024-05-02
930,A,2024-05-22
930,F,2024-06-11
930,F,2024-07-01
930,C,2024-07-21
931,C,2024-01-18
931,A,2024-03-18
931,C,2024-05-17
931,C,2024-07-16
932,A,2024-01-04
932,E,2024-02-03
932,A,2024-03-04
932,C,2024-04-03
932,C,2024-05-03
932,D,2024-06-02
932,E,2024-07-02
933,G,2024-01-15
933,B,2024-02-14
933,E,2024-03-15
933,F,2024-04-14
933,A,2024-05-14
933,E,2024-06-13
933,E,2024-07-13
934,A,2024-01-13
934,D,2024-02-07
934,E,2024-03-04
934,B,2024-03-30
934,F,2024-04-24
934,A,2024-05-20
934,D,2024-06-15
934,C,2024-07-11
935,F,2024-01-08
935,F,2024-02-13
935,E,2024-03-20
935,F,2024-04-25
935,A,2024-05-31
935,C,2024-07-06
936,G,2024-01-05
936,A,2024-02-19
936,D,2024-04-04
936,F,2024-05-19
936,B,2024-07-03
937,E,2024-01-29
937,E,2024-02-18
937,B,2024-03-09
937,D,2024-03-29
937,G,2024-04-18
937,A,2024-05-08
937,A,2024-05-28
937,E,2024-06-17
937,C,2024-07-07
937,D,2024-07-27
938,E,2024-01-04
938,B,2024-02-18
938,A,2024-04-03
938,A,2024-05-18
938,A,2024-07-02
939,F,2024-01-21
939,E,2024-04-20
939,F,2024-07-19
940,C,2024-01-14
940,D,2024-02-03
940,F,2024-02-23
940,C,2024-03-14
940,B,2024-04-03
940,E,2024-04-23
940,E,2024-05-13
940,F,2024-06-02
940,E,2024-06-22
940,B,2024-07-12
941,F,2024-01-01
941,G,2024-01-31
941,F,2024-03-01
941,C,2024-03-31
941,B,2024-04-30
941,D,2024-05-30
941,G,2024-06-29
942,F,2024-01-28
942,G,2024-03-13
942,C,2024-04-27
942,G,2024-06-11
942,B,2024-07-26
943,C,2024-01-21
943,B,2024-03-21
943,C,2024-05-20
943,B,2024-07-19
944,A,2024-01-29
944,C,2024-04-28
944,B,2024-07-27
945,D,2024-01-04
945,A,2024-02-18
945,D,2024-04-03
945,D,2024-05-18
945,B,2024-07-02
946,E,2024-01-12
946,C,2024-02-11
946,D,2024-03-12
946,D,2024-04-11
946,F,2024-05-11
946,C,2024-06-10
946,B,2024-07-10
947,C,2024-01-12
947,B,2024-03-12
947,A,2024-05-11
947,F,2024-07-10
948,A,2024-01-19
948,B,2024-02-18
948,F,2024-03-19
948,B,2024-04-18
948,A,2024-05-18
948,G,2024-06-17
948,D,2024-07-17
949,F,2024-01-08
949,G,2024-01-28
949,C,2024-02-17
949,A,2024-03-08
949,F,2024-03-28
949,G,2024-04-17
949,B,2024-05-07
949,A,2024-05-27
949,F,2024-06-16
949,A,2024-07-06
950,G,2024-01-15
950,A,2024-04-14
950,D,2024-07-13
951,B,2024-01-12
951,A,2024-02-17
951,A,2024-03-24
951,G,2024-04-29
951,B,2024-06-04
951,B,2024-07-10
952,D,2024-01-08
952,C,2024-02-07
952,A,2024-03-08
952,B,2024-04-07
952,F,2024-05-07
952,D,2024-06-06
952,D,2024-07-06
953,A,2024-01-22
953,B,2024-02-16
953,E,2024-03-13
953,G,2024-04-08
953,F,2024-05-03
953,F,2024-05-29
953,A,2024-06-24
953,A,2024-07-20
954,E,2024-01-04
954,C,2024-02-09
954,G,2024-03-16
954,A,2024-04-21
954,D,2024-05-27
954,D,2024-07-02
955,A,2024-01-08
955,C,2024-02-07
955,D,2024-03-08
955,G,2024-04-07
955,F,2024-05-07
955,C,2024-06-06
955,B,2024-07-06
956,E,2024-01-28
956,A,2024-02-17
956,F,2024-03-08
956,A,2024-03-28
956,C,2024-04-17
956,B,2024-05-07
956,D,2024-05-27
956,E,2024-06-16
956,A,2024-07-06
956,A,2024-07-26
957,B,2024-01-18
957,A,2024-02-09
957,G,2024-03-03
957,B,2024-03-25
957,F,2024-04-17
957,B,2024-05-09
957,B,2024-06-01
957,B,2024-06-23
957,E,2024-07-16
958,B,2024-01-12
958,C,2024-02-06
958,G,2024-03-03
958,C,2024-03-29
958,D,2024-04-23
958,A,2024-05-19
958,D,2024-06-14
958,E,2024-07-10
959,F,2024-01-18
959,B,2024-02-09
959,B,2024-03-03
959,A,2024-03-25
959,C,2024-04-17
959,A,2024-05-09
959,F,2024-06-01
959,E,2024-06-23
959,E,2024-07-16
960,G,2024-01-02
960,E,2024-01-22
960,B,2024-02-11
960,E,2024-03-02
960,D,2024-03-22
960,E,2024-04-11
960,D,2024-05-01
960,F,2024-05-21
960,D,2024-06-10
960,C,2024-06-30
961,D,2024-01-01
961,G,2024-03-31
961,C,2024-06-29
962,B,2024-01-09
962,A,2024-02-08
962,G,2024-03-09
962,A,2024-04-08
962,G,2024-05-08
962,D,2024-06-07
962,B,2024-07-07
963,A,2024-01-31
963,B,2024-02-25
963,B,2024-03-22
963,G,2024-04-17
963,B,2024-05-12
963,D,2024-06-07
963,B,2024-07-03
963,C,2024-07-29
964,E,2024-01-23
964,E,2024-02-28
964,F,2024-04-04
964,G,2024-05-10
964,D,2024-06-15
964,G,2024-07-21
965,E,2024-01-30
965,B,2024-03-06
965,F,2024-04-11
965,F,2024-05-17
965,C,2024-06-22
965,G,2024-07-28
966,E,2024-01-12
966,F,2024-02-26
966,B,2024-04-11
966,A,2024-05-26
966,F,2024-07-10
967,D,2024-01-31
967,D,2024-02-22
967,B,2024-03-16
967,E,2024-04-07
967,B,2024-04-30
967,F,2024-05-22
967,B,2024-06-14
967,D,2024-07-06
967,E,2024-07-29
968,A,2024-01-04
968,D,2024-01-26
968,D,2024-02-18
968,G,2024-03-11
968,D,2024-04-03
968,C,2024-04-25
968,F,2024-05-18
968,B,2024-06-09
968,G,2024-07-02
969,G,2024-01-08
969,C,2024-02-02
969,D,2024-02-28
969,B,2024-03-25
969,C,2024-04-19
969,F,2024-05-15
969,E,2024-06-10
969,E,2024-07-06
970,A,2024-01-11
970,C,2024-02-25
970,E,2024-04-10
970,A,2024-05-25
970,G,2024-07-09
971,G,2024-01-15
971,F,2024-02-04
971,F,2024-02-24
971,C,2024-03-15
971,B,2024-04-04
971,C,2024-04-24
971,C,2024-05-14
971,A,2024-06-03
971,F,2024-06-23
971,E,2024-07-13
972,C,2024-01-31
972,D,2024-04-30
972,C,2024-07-29
973,F,2024-01-20
973,G,2024-02-09
973,E,2024-02-29
973,E,2024-03-20
973,B,2024-04-09
973,G,2024-04-29
973,C,2024-05-19
973,F,2024-06-08
973,C,2024-06-28
973,G,2024-07-18
974,E,2024-01-04
974,B,2024-02-18
974,C,2024-04-03
974,F,2024-05-18
974,A,2024-07-02
975,B,2024-01-17
975,D,2024-02-08
975,C,2024-03-02
975,E,2024-03-24
975,C,2024-04-16
975,C,2024-05-08
975,D,2024-05-31
975,C,2024-06-22
975,G,2024-07-15
976,G,2024-01-03
976,G,2024-04-02
976,E,2024-07-01
977,F,2024-01-25
977,E,2024-04-24
977,F,2024-07-23
978,G,2024-01-29
978,B,2024-04-28
978,F,2024-07-27
979,B,2024-01-13
979,A,2024-04-12
979,G,2024-07-11
980,C,2024-01-13
980,G,2024-02-12
980,E,2024-03-13
980,F,2024-04-12
980,E,2024-05-12
980,B,2024-06-11
980,F,2024-07-11
981,C,2024-01-21
981,E,2024-02-10
981,C,2024-03-01
981,F,2024-03-21
981,D,2024-04-10
981,B,2024-04-30
981,A,2024-05-20
981,A,2024-06-09
981,E,2024-06-29
981,B,2024-07-19
982,C,2024-01-22
982,E,2024-03-22
982,C,2024-05-21
982,F,2024-07-20
983,B,2024-01-26
983,C,2024-04-25
983,C,2024-07-24
984,E,2024-01-08
984,F,2024-04-07
984,D,2024-07-06
985,C,2024-01-07
985,B,2024-03-07
985,F,2024-05-06
985,E,2024-07-05
986,B,2024-01-28
986,D,2024-02-17
986,D,2024-03-08
986,F,2024-03-28
986,A,2024-04-17
986,D,2024-05-07
986,E,2024-05-27
986,E,2024-06-16
986,A,2024-07-06
986,E,2024-07-26
987,B,2024-01-16
987,A,2024-03-16
987,G,2024-05-15
987,G,2024-07-14
988,A,2024-01-09
988,B,2024-02-08
988,D,2024-03-09
988,F,2024-04-08
988,D,2024-05-08
988,C,2024-06-07
988,E,2024-07-07
989,E,2024-01-25
989,C,2024-04-24
989,C,2024-07-23
990,E,2024-01-31
990,A,2024-02-22
990,C,2024-03-16
990,E,2024-04-07
990,G,2024-04-30
990,G,2024-05-22
990,G,2024-06-14
990,A,2024-07-06
990,G,2024-07-29
991,E,2024-01-05
991,E,2024-03-05
991,B,2024-05-04
991,C,2024-07-03
992,B,2024-01-20
992,B,2024-04-19
992,G,2024-07-18
993,E,2024-01-14
993,E,2024-02-28
993,F,2024-04-13
993,F,2024-05-28
993,C,2024-07-12
994,C,2024-01-30
994,E,2024-02-24
994,G,2024-03-21
994,F,2024-04-16
994,E,2024-05-11
994,F,2024-06-06
994,F,2024-07-02
994,A,2024-07-28
995,A,2024-01-04
995,G,2024-01-29
995,G,2024-02-24
995,B,2024-03-21
995,C,2024-04-15
995,D,2024-05-11
995,D,2024-06-06
995,F,2024-07-02
996,E,2024-01-11
996,A,2024-03-11
996,E,2024-05-10
996,A,2024-07-09
997,D,2024-01-14
997,D,2024-02-03
997,F,2024-02-23
997,F,2024-03-14
997,F,2024-04-03
997,G,2024-04-23
997,A,2024-05-13
997,B,2024-06-02
997,G,2024-06-22
997,F,2024-07-12
998,C,2024-01-22
